,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle
5187,terrasarx,31698,59381.149024398066,2459381.649024398,-3050.483532945783,1080.5241798569728,6070.528180845836
5188,terrasarx,31698,59381.287573831156,2459381.787573831,1290.6585761641595,766.3353235720513,6712.090919409919
5189,terrasarx,31698,59381.417952882126,2459381.917952882,406.8076712567021,859.7404994929279,6811.563778621415
5190,terrasarx,31698,59381.49467753479,2459381.994677535,6103.669367290794,-109.38851407384416,3183.6450234776394
5191,terrasarx,31698,59381.74036652781,2459382.240366528,-3893.3867509042925,1052.5218713287982,5574.1388941593195
5192,terrasarx,31698,59381.938721770886,2459382.438721771,-3482.400258615464,1041.5833931839402,5841.034422285996
5193,terrasarx,31698,59382.076101296116,2459382.576101296,45.4744557700693,892.0223045775289,6819.3697736233125
5194,terrasarx,31698,59382.541725509334,2459383.0417255093,2924.566260568331,613.2342130308914,6196.138374654967
5195,terrasarx,31698,59382.541725509334,2459383.0417255093,2924.566260568331,613.2342130308914,6196.138374654967
5196,terrasarx,31698,59382.867691423744,2459383.3676914237,799.46216453132,839.133563886922,6779.3706933227195
5197,terrasarx,31698,59382.867691423744,2459383.3676914237,799.46216453132,839.133563886922,6779.3706933227195
5198,terrasarx,31698,59383.20328101842,2459383.7032810184,4495.476263723409,424.9541326515854,5192.490309192345
5199,terrasarx,31698,59383.52996982634,2459384.0299698263,3044.75096156847,647.8772611170792,6134.529555909275
5200,terrasarx,31698,59384.967873321846,2459385.467873322,-3965.1476951284294,832.9642700392563,5560.752268164802
5201,terrasarx,31698,59386.559534652624,2459387.0595346526,2785.3420972582267,818.0431977192146,6236.363856424683
5202,terrasarx,31698,59386.559534652624,2459387.0595346526,2785.3420972582267,818.0431977192146,6236.363856424683
5203,terrasarx,31698,59386.67981981486,2459387.179819815,-4316.920394591554,682.2942919265291,5314.341524130667
5204,terrasarx,31698,59386.67981981486,2459387.179819815,-4316.86734045837,682.307686947204,5314.327288360394
5205,terrasarx,31698,59391.89533747686,2459392.395337477,2977.503648113236,1077.5800775548378,6107.188838717049
5206,terrasarx,31698,59391.95673246542,2459392.4567324654,149.14952827367898,907.8931069686471,6815.945126330668
5207,terrasarx,31698,59392.08731934009,2459392.58731934,-604.2409449367501,833.742429858596,6800.1422942500885
5208,terrasarx,31698,59392.421105243266,2459392.9211052433,2255.609459771601,1071.3163965442416,6409.259154436093
5209,terrasarx,31698,59392.62015828723,2459393.120158287,3122.4514524334254,1120.652695124334,6026.678134768698
5210,terrasarx,31698,59392.751271157525,2459393.2512711575,2751.103143387474,1111.3868221006098,6206.22384651181
5211,terrasarx,31698,59392.938865439966,2459393.43886544,-3536.7923429183707,380.5385088376646,5888.5865843490665
5212,terrasarx,31698,59393.075198136736,2459393.5751981367,-712.7743425072273,811.4042494034903,6792.364220412676
5213,terrasarx,31698,59393.414055092726,2459393.9140550927,4922.368357613116,1199.8416978460402,4657.889983790189
5214,terrasarx,31698,59393.60771071771,2459394.1077107177,2822.9811506195915,1157.2523283447865,6165.611691633121
5215,terrasarx,31698,59393.739468564745,2459394.2394685647,2832.320195425815,1164.3795537535575,6159.955033024014
5216,terrasarx,31698,59393.932892812416,2459394.4328928124,188.49627885054457,920.667230749083,6813.2281716547095
5217,terrasarx,31698,59394.063085277565,2459394.5630852776,-818.6191015831686,785.7478084462837,6783.583120724925
5218,terrasarx,31698,59394.25552346045,2459394.7555234605,-3933.582122419658,215.2253541378766,5640.7425763852125
5219,terrasarx,31698,59394.40194141213,2459394.901941412,4836.693603151755,1283.0838608334698,4724.824066923732
5220,terrasarx,31698,59394.788930868264,2459395.2889308683,10.40946896126079,900.2062543215307,6818.586600878298
5221,terrasarx,31698,59394.9208295024,2459395.4208295024,113.53576547662553,915.1735046626609,6815.6485521846525
5222,terrasarx,31698,59395.243704305496,2459395.7437043055,-3854.8369098863523,167.8810630128784,5696.289313504193
5223,terrasarx,31698,59395.30930649303,2459395.809306493,-3996.5059153768325,129.09779113220833,5599.064960547761
5224,terrasarx,31698,59396.29767540516,2459396.797675405,-3812.252763474529,109.46379920654596,5726.361647024773
5225,terrasarx,31698,59396.51249670144,2459397.0124967014,5876.930069801087,1455.445568446964,3278.0637820498273
5226,terrasarx,31698,59396.51249670144,2459397.0124967014,5878.063247640331,1455.4654126673415,3275.8198333271325
5227,terrasarx,31698,59398.28586579859,2459398.7858657986,3580.7044212609044,1491.8777789802152,5682.465125219849
5228,terrasarx,31698,59398.61393809039,2459399.1139380904,2855.75358668314,1415.6825838379327,6096.392709850629
5229,terrasarx,31698,59400.18604318285,2459400.686043183,-2609.9219372754624,226.45829957512194,6360.194895449433
5230,terrasarx,31698,59400.18604318285,2459400.686043183,-2612.8218439624916,225.64547678019414,6359.12168055848
5231,terrasarx,31698,59400.32857525442,2459400.8285752544,3947.2237807216866,1677.7495681213966,5380.598939416851
5232,terrasarx,31698,59400.32857525442,2459400.8285752544,3947.1521466131103,1677.7588804685993,5380.667891204187
5233,terrasarx,31698,59403.355697025545,2459403.8556970255,2281.803591492826,1536.9191282714498,6305.087574750287
5234,terrasarx,31698,59403.355697025545,2459403.8556970255,2281.8035984945755,1536.9191304272342,6305.087575250715
5235,terrasarx,31698,59403.355697025545,2459403.8556970255,2281.8035984945755,1536.9191304272342,6305.087575250715
5236,terrasarx,31698,59411.46777401632,2459411.9677740163,6069.381935852159,2970.229343635619,1335.0708518639078
5237,terrasarx,31698,59412.5776790278,2459413.077679028,2251.2584786883353,1975.8546556940757,6192.807455908884
5238,terrasarx,31698,59412.84336868068,2459413.3433686807,3407.1358002452985,2446.6596868101833,5454.010370792417
5239,terrasarx,31698,59412.84336868068,2459413.3433686807,3407.1358002452985,2446.6596868101833,5454.010370792417
5240,terrasarx,31698,59413.162109814584,2459413.6621098146,-2588.9979402693098,-356.5382561641736,6363.039680896355
5241,terrasarx,31698,59413.50675950246,2459414.0067595025,5288.415953448402,3104.4275443128354,3129.775236789669
5242,terrasarx,31698,59413.50675950246,2459414.0067595025,5288.415953448402,3104.4275443128354,3129.775236789669
5243,terrasarx,31698,59413.82768479176,2459414.3276847918,1370.5436038228179,1648.0825018187688,6535.771826566635
5244,terrasarx,31698,59413.82768479176,2459414.3276847918,1370.5436038228179,1648.0825018187688,6535.771826566635
5245,terrasarx,31698,59414.14902700251,2459414.6490270025,-3155.1849457485396,-738.5907847593135,6068.433121807359
5246,terrasarx,31698,59414.62007950246,2459415.1200795025,2442.23605154649,2170.4729363118104,6053.9741473382255
5247,terrasarx,31698,59414.87085796287,2459415.370857963,-4382.285073092454,-1581.7303872709838,5064.4504101197945
5248,terrasarx,31698,59414.87085796287,2459415.370857963,-4382.285073092454,-1581.7303872709838,5064.4504101197945
5249,terrasarx,31698,59415.54199822899,2459416.041998229,2280.264594181395,2149.642499477963,6124.027222125539
5250,terrasarx,31698,59415.54199822899,2459416.041998229,2280.264594181395,2149.642499477963,6124.027222125539
5251,terrasarx,31698,59415.85928311339,2459416.3592831134,-4191.825193384426,-1540.9743962719551,5234.798523059093
5252,terrasarx,31698,59415.85928311339,2459416.3592831134,-4191.825193384426,-1540.9743962719551,5234.798523059093
5253,terrasarx,31698,59416.20276320586,2459416.702763206,3313.7455867375393,2662.1995942995004,5410.800615725594
5254,terrasarx,31698,59416.53878175933,2459417.0387817593,5638.293030211893,3482.904384739993,1873.879661579489
5255,terrasarx,31698,59416.53878175933,2459417.0387817593,5638.293030211893,3482.904384739993,1873.879661579489
5256,terrasarx,31698,59416.856141099706,2459417.3561410997,441.2573667487346,1263.6334233113828,6746.492557524816
5257,terrasarx,31698,59416.856141099706,2459417.3561410997,441.2573667487346,1263.6334233113828,6746.492557524816
5258,terrasarx,31698,59417.179299756885,2459417.679299757,-2952.4814022805795,-795.5299466651759,6162.26119461253
5259,terrasarx,31698,59417.52745210659,2459418.0274521066,5694.602693799265,3585.78178792568,1467.9863182063782
5260,terrasarx,31698,59417.52745210659,2459418.0274521066,5694.602693799265,3585.78178792568,1467.9863182063782
5261,terrasarx,31698,59417.84916932881,2459418.349169329,3089.814980757392,2684.6619612123964,5530.662600889804
5262,terrasarx,31698,59417.84916932881,2459418.349169329,3089.814980757392,2684.6619612123964,5530.662600889804
5263,terrasarx,31698,59418.16738703707,2459418.667387037,-2909.221255113067,-825.5615920256056,6178.897287506989
5264,terrasarx,31698,59418.51251576375,2459419.0125157638,4928.434015541198,3523.4821182352034,3270.5284714221584
5265,terrasarx,31698,59418.83272081008,2459419.33272081,692.8695990001845,1451.620812007374,6687.377088481919
5266,terrasarx,31698,59418.83272081008,2459419.33272081,692.8695990001845,1451.620812007374,6687.377088481919
5267,terrasarx,31698,59419.15533826407,2459419.655338264,-2928.7500078261323,-899.5194344635385,6159.266459031983
5268,terrasarx,31698,59419.50197885418,2459420.001978854,5262.245623646213,3726.9329061078784,2416.595763603758
5269,terrasarx,31698,59419.82585739577,2459420.325857396,3297.2758870946263,2942.1654675292702,5274.585707470346
5270,terrasarx,31698,59420.08208621526,2459420.5820862153,-512.0085299617797,721.5630928580174,6820.599433099278
5271,terrasarx,31698,59420.5450698263,2459421.0450698263,529.5189626307202,1395.3167099530585,6714.1385084280155
5272,terrasarx,31698,59420.5450698263,2459421.0450698263,529.5189626307202,1395.3167099530585,6714.1385084280155
5273,terrasarx,31698,59420.873541573994,2459421.373541574,45.749165574729794,1090.6670341648314,6790.661798657131
5274,terrasarx,31698,59421.20930804405,2459421.709308044,3324.6391501967246,3071.912088404196,5182.772923455534
5275,terrasarx,31698,59421.53600361105,2459422.036003611,2042.7715280367213,2368.998642850522,6127.013876673799
5276,terrasarx,31698,59421.73390472215,2459422.233904722,2183.8041790573266,2465.4752218511326,6039.89741454005
5277,terrasarx,31698,59422.12369348388,2459422.623693484,-702.786647362617,585.4508225937032,6816.630978039319
5278,terrasarx,31698,59422.39624814829,2459422.8962481483,3809.6886103306165,3434.028597384968,4589.26547537294
5279,terrasarx,31698,59422.58989787055,2459423.0898978706,1999.2223063816737,2405.2435782778575,6127.246425439392
5280,terrasarx,31698,59423.31138283573,2459423.8113828357,377.7018247901141,1358.7203302113364,6731.737767388104
5281,terrasarx,31698,59423.518572974484,2459424.0185729745,4627.905834630064,3942.603099488822,3231.059084802562
5282,terrasarx,31698,59423.84335826384,2459424.343358264,2876.7463371397776,3035.9706590373135,5463.6499824906705
5283,terrasarx,31698,59423.84335826384,2459424.343358264,2876.7463371397776,3035.9706590373135,5463.6499824906705
5284,terrasarx,31698,59424.16139555536,2459424.6613955554,-2811.5585318992858,-1124.4227010817594,6176.818175394179
5285,terrasarx,31698,59424.43819614593,2459424.938196146,3695.5231502683378,3570.4365086851085,4578.6192807208945
5286,terrasarx,31698,59424.57280959468,2459425.0728095947,4652.693877686524,4068.2397536430167,3034.6483552070417
5287,terrasarx,31698,59424.69993092585,2459425.199930926,2956.861072955342,3156.1147042007005,5351.973001458105
5288,terrasarx,31698,59424.89160552062,2459425.3916055206,15.702062790088867,1124.6486754661498,6785.288596582851
5289,terrasarx,31698,59425.08657370368,2459425.5865737037,-1346.9049812116332,55.26436132490378,6744.550198385511
5290,terrasarx,31698,59425.616536319256,2459426.1165363193,198.1535684245034,1276.1902522472724,6755.672781671179
5291,terrasarx,31698,59425.87935861107,2459426.379358611,-142.4153165457564,1015.3879397540542,6801.064747376501
5292,terrasarx,31698,59426.21614763886,2459426.716147639,3392.4498325746918,3564.1110154980984,4811.81394549411
5293,terrasarx,31698,59426.484071261715,2459426.9840712617,4788.930644126946,4334.456386590824,2387.6624763898294
5294,terrasarx,31698,59426.484071261715,2459426.9840712617,4788.930644126946,4334.456386590824,2387.6624763898294
5295,terrasarx,31698,59426.7425043867,2459427.2425043867,3122.2109475797442,3441.877406535814,5075.493003099047
5296,terrasarx,31698,59426.7425043867,2459427.2425043867,3122.2109475797442,3441.877406535814,5075.493003099047
5297,terrasarx,31698,59427.191707801074,2459427.691707801,-2586.6106073338433,-1116.4129180833854,6275.51307980198
5298,terrasarx,31698,59427.31281942129,2459427.8128194213,-5284.919907397809,-4293.49820408234,1039.2202039378992
5299,terrasarx,31698,59427.6017500232,2459428.101750023,4143.406617346791,4152.995163916614,3602.6399257742205
5300,terrasarx,31698,59427.80386439804,2459428.303864398,5109.090684375539,4541.226750671617,853.3651578729717
5301,terrasarx,31698,59427.975292465184,2459428.475292465,-4815.512245058463,-3592.3266625335136,3361.7512663518532
5302,terrasarx,31698,59428.11784656253,2459428.6178465625,-693.2424069952867,566.6285323943392,6819.243373649893
5303,terrasarx,31698,59428.45707409736,2459428.9570740974,3768.49956034097,4026.5908683837256,4119.156615086402
5304,terrasarx,31698,59428.45707409736,2459428.9570740974,3768.49956034097,4026.5908683837256,4119.156615086402
5305,terrasarx,31698,59428.791905405,2459429.291905405,5033.239132601094,4627.295369228727,842.4428848771249
5306,terrasarx,31698,59428.791905405,2459429.291905405,5033.239132601094,4627.295369228727,842.4428848771249
5307,terrasarx,31698,59429.10599002335,2459429.6059900234,-644.4249307556727,607.2329662916327,6820.582270617799
5308,terrasarx,31698,59429.512517025694,2459430.0125170257,4177.8808857580225,4386.787544661665,3271.8126008462255
5309,terrasarx,31698,59429.512517025694,2459430.0125170257,4177.8808857580225,4386.787544661665,3271.8126008462255
5310,terrasarx,31698,59429.703296551015,2459430.203296551,1514.8544695426508,2486.871050542771,6232.512660495402
5311,terrasarx,31698,59429.950472500175,2459430.4504725,-4837.58673301911,-3979.0443697469645,2858.4018515948887
5312,terrasarx,31698,59430.09240440978,2459430.59240441,-1417.272217008501,-130.42574754303695,6729.099251012107
5313,terrasarx,31698,59430.43118972238,2459430.9311897224,2923.135658371795,3651.361815709545,5047.797397860614
5314,terrasarx,31698,59430.56675082166,2459431.0667508217,4191.037839593059,4515.135330992509,3075.0052192531507
5315,terrasarx,31698,59433.850644073915,2459434.350644074,275.5674828501006,1552.8705479222913,6694.704301877317
5316,terrasarx,31698,59433.96941212984,2459434.46941213,-4403.239882382581,-4041.408271816053,3416.639855999156
5317,terrasarx,31698,59434.518417094834,2459435.018417095,3759.013947813998,4711.378966584682,3326.946420443021
5318,terrasarx,31698,59434.773872708436,2459435.2738727084,729.0546814516634,2047.6718432907771,6525.975278255387
5319,terrasarx,31698,59434.773872708436,2459435.2738727084,729.0546814516634,2047.6718432907771,6525.975278255387
5320,terrasarx,31698,59435.22706045117,2459435.727060451,-2625.222877109179,-1736.3542808059565,6116.946573138713
5321,terrasarx,31698,59435.507725161966,2459436.007725162,3994.9792558964637,4983.496740702492,2573.1168557193887
5322,terrasarx,31698,59435.827311574016,2459436.327311574,494.4745641520856,1852.0180822473887,6605.672522592457
5323,terrasarx,31698,59435.827311574016,2459436.327311574,494.4745641520856,1852.0180822473887,6605.672522592457
5324,terrasarx,31698,59436.14944949094,2459436.649449491,-2512.6609899526757,-1667.813856884307,6182.771512007157
5325,terrasarx,31698,59436.49570405111,2459436.995704051,3899.6374093405516,5044.437759488262,2600.502515073327
5326,terrasarx,31698,59436.49570405111,2459436.995704051,3899.6374093405516,5044.437759488262,2600.502515073327
5327,terrasarx,31698,59436.81982730329,2459437.3198273033,2288.327536327936,3744.315093454463,5300.038718183543
5328,terrasarx,31698,59436.81982730329,2459437.3198273033,2288.327536327936,3744.315093454463,5300.038718183543
5329,terrasarx,31698,59437.20331425918,2459437.703314259,-2492.537787072543,-1727.6087774631305,6174.479952093337
5330,terrasarx,31698,59437.20331425918,2459437.703314259,-2492.537787072543,-1727.6087774631305,6174.479952093337
5331,terrasarx,31698,59437.8681191667,2459438.3681191667,-40.826762721101446,1324.266696774674,6749.126435260507
5332,terrasarx,31698,59438.20332397008,2459438.70332397,2291.0151027001248,3889.646158625893,5193.692242971971
5333,terrasarx,31698,59438.20332397008,2459438.70332397,2291.0151027001248,3889.646158625893,5193.692242971971
5334,terrasarx,31698,59438.66506594885,2459439.165065949,2490.4816984676645,4136.3941264549185,4903.923108129571
5335,terrasarx,31698,59438.66506594885,2459439.165065949,2490.461847565709,4136.375121004388,4903.693102643075
5336,terrasarx,31698,59441.23333810177,2459441.7333381018,2112.576279064788,4033.197160982503,5159.561082721736
5337,terrasarx,31698,59441.494710544124,2459441.994710544,1352.786110211502,3187.6134608234343,5944.70659126795
5338,terrasarx,31698,59441.826042580884,2459442.326042581,2035.3396391531894,4014.120152996512,5205.216151648267
5339,terrasarx,31698,59441.95083178254,2459442.4508317825,-561.7465006857385,728.6854939578309,6815.932754530636
5340,terrasarx,31698,59442.14427510416,2459442.644275104,-2064.7289315680314,-1499.6190632894272,6387.784591978055
5341,terrasarx,31698,59442.488865000196,2459442.988865,3172.8212320351895,5263.396683213407,3103.9210736723035
5342,terrasarx,31698,59442.61757928226,2459443.1175792823,2338.4035495835133,4444.954439583164,4705.161614345811
5343,terrasarx,31698,59442.74632019689,2459443.246320197,1324.4935791856365,3266.354108027295,5908.304674544013
5344,terrasarx,31698,59442.93881179392,2459443.438811794,-590.1489934775876,695.4408525899015,6816.974772435806
5345,terrasarx,31698,59443.06782839121,2459443.567828391,-1573.1477436936332,-785.8537809318644,6649.479325434075
5346,terrasarx,31698,59443.407976458315,2459443.9079764583,2270.5877808046203,4468.06447487815,4716.558174190661
5347,terrasarx,31698,59443.60117923608,2459444.101179236,763.9692658388359,2612.8409315068775,6317.373082881193
5348,terrasarx,31698,59443.73431478022,2459444.23431478,1257.587926413778,3273.6805663342234,5918.835318816049
5349,terrasarx,31698,59443.927174618,2459444.427174618,-479.57888945756525,867.8897356925053,6805.991280836006
5350,terrasarx,31698,59444.05802521994,2459444.55802522,-802.6386691483217,380.76453674327104,6820.177736482327
5351,terrasarx,31698,59444.2516270834,2459444.7516270834,-2143.193284343673,-1804.9623062159587,6282.448225500362
5352,terrasarx,31698,59444.39614240732,2459444.8961424073,2234.617850736948,4552.779463022062,4652.336887617119
5353,terrasarx,31698,59444.58931630803,2459445.089316308,757.0948530819345,2677.3994866145454,6291.189040714109
5354,terrasarx,31698,59444.851030601654,2459445.3510306017,115.21959090601817,1776.6232620018861,6643.750292879897
5355,terrasarx,31698,59444.851030601654,2459445.3510306017,115.21959090601817,1776.6232620018861,6643.750292879897
5356,terrasarx,31698,59445.2394772917,2459445.7394772917,-2165.3212969912124,-1937.3524483039544,6235.262077872118
5357,terrasarx,31698,59445.52039647009,2459446.02039647,3209.6134804370536,5698.094013597495,2157.73785965215
5358,terrasarx,31698,59445.52039647009,2459446.02039647,3209.6134804370536,5698.094013597495,2157.73785965215
5359,terrasarx,31698,59445.765282268636,2459446.2652822686,-2461.442830941186,-2550.6264763138824,5896.293109613011
5360,terrasarx,31698,59445.765282268636,2459446.2652822686,-2461.442830941186,-2550.6264763138824,5896.293109613011
5361,terrasarx,31698,59448.79479010403,2459449.294790104,-2423.043723139259,-2894.529764616999,5751.570118309767
5362,terrasarx,31698,59449.12178405095,2459449.621784051,-2865.496993535136,-4022.0847433367135,4792.40340291112
5363,terrasarx,31698,59449.40199439833,2459449.9019943983,1798.464438217722,4677.625883747964,4716.932394816518
5364,terrasarx,31698,59451.24718703702,2459451.747187037,1866.746801637134,5049.790724290703,4288.660340395073
5365,terrasarx,31698,59451.444162615575,2459451.9441626156,1695.164863848382,4830.79222639649,4599.973842609504
5366,terrasarx,31698,59451.956365833525,2459452.4563658335,-2282.8159794496087,-3077.0579220680265,5714.144775498915
5367,terrasarx,31698,59452.085569745395,2459452.5855697454,-2697.898097863955,-4291.478156713984,4654.463871693537
5368,terrasarx,31698,59452.56769427098,2459453.067694271,2394.945865518581,5939.5215167845145,2531.4421736636596
5369,terrasarx,31698,59452.944520821795,2459453.444520822,-2206.6373669750333,-3050.3129326474127,5758.208146547036
5370,terrasarx,31698,59453.41997297434,2459453.9199729743,1471.2993091423239,4790.749195032381,4716.89322423878
5371,terrasarx,31698,59453.61442667805,2459454.114426678,646.3678153203023,3364.1359636119746,5966.075695371897
5372,terrasarx,31698,59453.74621979147,2459454.2462197915,654.4510898034774,3395.3414631214923,5947.672313784944
5373,terrasarx,31698,59453.93274145853,2459454.4327414585,-2118.320640840229,-2982.831494871909,5826.161806599263
5374,terrasarx,31698,59454.06703467574,2459454.5670346757,-1585.319777306471,-1549.982533657035,6511.089859764315
5375,terrasarx,31698,59454.53598275455,2459455.0359827545,436.137025702436,3061.8931175609428,6144.650740336697
5376,terrasarx,31698,59454.53598275455,2459455.0359827545,436.137025702436,3061.8931175609428,6144.650740336697
5377,terrasarx,31698,59455.26499619195,2459455.764996192,1479.1355979614295,5108.495346192329,4368.985457326499
5378,terrasarx,31698,59455.59583923593,2459456.095839236,1760.1691545483036,5613.864163955279,3574.9468392082563
5379,terrasarx,31698,59455.72175173601,2459456.221751736,409.8130113601619,3146.222598275457,6103.858718016747
5380,terrasarx,31698,59455.915371840354,2459456.4153718404,-606.6410813951214,847.8241531957186,6798.183920459597
5381,terrasarx,31698,59456.041476354,2459456.541476354,-1843.1924049489062,-2531.6128644821238,6124.898155716243
5382,terrasarx,31698,59456.37984314794,2459456.879843148,227.97408290598938,2829.955432035111,6265.680761134425
5383,terrasarx,31698,59456.5839505787,2459457.0839505787,1681.4633415246108,5669.292456679224,3525.202901117541
5384,terrasarx,31698,59456.9034555438,2459457.403455544,-606.4218840920462,874.6014398773532,6794.7505963712965
5385,terrasarx,31698,59457.22748528933,2459457.7274852893,-1724.9164837489498,-2350.6854701808143,6230.276820296993
5386,terrasarx,31698,59457.22748528933,2459457.7274852893,-1724.9164837489498,-2350.6854701808143,6230.276820296993
5387,terrasarx,31698,59457.5656400579,2459458.065640058,210.57902443893082,2927.917627906345,6221.147143001913
5388,terrasarx,31698,59457.5656400579,2459458.065640058,210.57902443893082,2927.917627906345,6221.147143001913
5389,terrasarx,31698,59457.89187265048,2459458.3918726505,-531.6510924384954,1104.2463787659817,6767.639185406854
5390,terrasarx,31698,59458.22911916673,2459458.7291191667,1227.4610949849455,5196.559972705667,4342.9074905647385
5391,terrasarx,31698,59458.55360999983,2459459.05361,147.95534994807275,2899.4270998425463,6236.237958774195
5392,terrasarx,31698,59458.55360999983,2459459.05361,147.95534994807275,2899.4270998425463,6236.237958774195
5393,terrasarx,31698,59458.87995765032,2459459.3799576503,-537.3134571560294,1131.547478044493,6762.708344100617
5394,terrasarx,31698,59459.21682890039,2459459.7168289004,1077.2418229937646,5094.7727293472335,4500.10093021235
5395,terrasarx,31698,59459.54167699069,2459460.0416769907,107.33430340300553,2924.0332350061813,6225.592544133263
5396,terrasarx,31698,59459.54167699069,2459460.0416769907,107.33430340300553,2924.0332350061813,6225.592544133263
5397,terrasarx,31698,59459.86853437498,2459460.368534375,-441.2344256669885,1459.712265214662,6706.69120848645
5398,terrasarx,31698,59460.20361050917,2459460.703610509,747.7126402697612,4584.44383239921,5076.958620733503
5399,terrasarx,31698,59460.47282084497,2459460.972820845,1697.9985858215073,6380.51667313832,1958.0185244913594
5400,terrasarx,31698,59460.85785046313,2459461.357850463,-203.71479056888876,2233.706927507429,6502.346329168555
5401,terrasarx,31698,59460.85785046313,2459461.357850463,-203.71479056888876,2233.706927507429,6502.346329168555
5402,terrasarx,31698,59461.24592489563,2459461.7459248956,-1492.5979477485084,-2186.7005470239565,6348.776945928382
5403,terrasarx,31698,59461.52502623852,2459462.0250262385,1344.4239733050667,6059.500071626005,2980.0592235619656
5404,terrasarx,31698,59461.909135764,2459462.409135764,-736.188530266572,622.0367159956302,6809.774336632496
5405,terrasarx,31698,59462.514091122895,2459463.014091123,1388.6387498232625,6319.726603539799,2356.284484167011
5406,terrasarx,31698,59462.514091122895,2459463.014091123,1388.6387498232625,6319.726603539799,2356.284484167011
5407,terrasarx,31698,59463.278606655076,2459463.778606655,-1883.7633128818832,-6280.06889028098,2106.285320529287
5408,terrasarx,31698,59463.56698905071,2459464.0669890507,1137.2003890782962,6114.354196064801,2954.3626737348395
5409,terrasarx,31698,59463.886833252385,2459464.3868332524,-484.2169929769973,1633.140317660231,6663.632184480622
5410,terrasarx,31698,59463.886833252385,2459464.3868332524,-484.2169929769973,1633.140317660231,6663.632184480622
5411,terrasarx,31698,59464.22320858808,2459464.723208588,697.5324648585292,5322.702711830411,4307.515400993651
5412,terrasarx,31698,59464.488884166814,2459464.988884167,1003.3269211725404,6061.220107423688,3107.640863366186
5413,terrasarx,31698,59464.874390543904,2459465.374390544,-586.1197791740918,1330.7109262368722,6722.259497135856
5414,terrasarx,31698,59464.874390543904,2459465.374390544,-586.1197791740918,1330.7109262368722,6722.259497135856
5415,terrasarx,31698,59465.21044567134,2459465.7104456713,484.5245097265105,5009.046882243399,4694.2986851974265
5416,terrasarx,31698,59465.47732437495,2459465.977324375,955.5418758373214,6187.012902414884,2866.515204771522
5417,terrasarx,31698,59465.86607848387,2459466.366078484,-47.74495737548817,3504.733805605302,5919.655749646682
5418,terrasarx,31698,59465.86607848387,2459466.366078484,-47.74495737548817,3504.733805605302,5919.655749646682
5419,terrasarx,31698,59466.19746556692,2459466.697465567,246.8046386832847,4557.726565982939,5149.323655800992
5420,terrasarx,31698,59466.5316270832,2459467.031627083,894.3458006356673,6302.3996083741595,2625.463183253424
5421,terrasarx,31698,59466.71315788198,2459467.213157882,-1267.2184205704343,-2225.3751799530146,6384.11191377179
5422,terrasarx,31698,59466.91465682862,2459467.4146568286,-847.3978237642006,243.9061079202194,6820.843815766348
5423,terrasarx,31698,59467.04353306722,2459467.543533067,-1161.5345253999678,-1592.7295644583423,6589.588308658063
5424,terrasarx,31698,59467.04353306722,2459467.543533067,-1161.5345253999678,-1592.7295644583423,6589.588308658063
5425,terrasarx,31698,59467.04353306722,2459467.543533067,-1161.5306349936316,-1592.7236881689907,6589.591170659131
5426,terrasarx,31698,59473.23527728021,2459473.73527728,-981.5960685493027,-1622.118254308316,6611.231908520546
5427,terrasarx,31698,59473.23527728021,2459473.73527728,-981.5962120007097,-1622.1390396546424,6611.220305588104
5428,terrasarx,31698,59474.9495640276,2459475.4495640276,-902.5143084311042,-547.3629494891585,6796.21983409096
5429,terrasarx,31698,59478.5839657872,2459479.083965787,-531.7381049545645,5886.954126396211,3529.0085798435093
5430,terrasarx,31698,59478.786755925976,2459479.286755926,-156.94603776172355,6879.469354406891,327.61502609412094
5431,terrasarx,31698,59478.90301724523,2459479.4030172452,-882.3086658189001,287.4533585537253,6814.822136079862
5432,terrasarx,31698,59479.09963646997,2459479.59963647,-868.7344841022789,-362.8292010235327,6812.997802785703
5433,terrasarx,31698,59479.43283505784,2459479.932835058,-893.0693725373824,2132.107546520639,6478.348078098874
5434,terrasarx,31698,59479.57285233773,2459480.0728523377,-576.6023777420351,6153.041578826565,3035.3325692027547
5435,terrasarx,31698,59479.77452344913,2459480.274523449,-294.9680420231485,6864.90247923872,494.40462947876557
5436,terrasarx,31698,59479.89137717616,2459480.391377176,-893.2600679717038,492.9918169085017,6801.5708147562955
5437,terrasarx,31698,59480.28759212978,2459480.78759213,-914.008858224604,1142.3607005638105,6720.387249256192
5438,terrasarx,31698,59480.35535415495,2459480.855354155,-926.6599092699411,2343.047873516756,6400.417911009293
5439,terrasarx,31698,59480.62019545119,2459481.120195451,-930.4328334094059,3161.656448249581,6038.590295428521
5440,terrasarx,31698,59480.760547835846,2459481.260547836,-565.3620404034372,6629.361773571011,1779.342368509088
5441,terrasarx,31698,59480.94477057876,2459481.4447705788,-886.5155580380484,147.8159178044231,6818.745907819063
5442,terrasarx,31698,59481.076053460594,2459481.5760534606,-870.3439934013063,-152.22448887304463,6820.700161809159
5443,terrasarx,31698,59481.604838298634,2459482.1048382986,-936.1870079639237,1040.84939933199,6733.9174732738475
5444,terrasarx,31698,59481.867752720136,2459482.36775272,-921.7266044170357,672.1033671992701,6782.590648524864
