,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2321,2321,technosat,42829,59371.45023182873,2459371.9502318287,6207.021448301913,3203.418562297624,-12.747012317335624,6207.095509846535,3203.557457625934,-13.142445784330848
2322,2322,technosat,42829,59371.71862436365,2459372.218624364,6192.75799999092,3230.927703833701,-12.708634894122046,6192.479578200176,3231.206715942113,-13.672302677998161
2323,2323,technosat,42829,59371.91991877323,2459372.419918773,6181.981140703121,3251.514472515245,-12.700141374258868,6181.826866266768,3251.529980023947,-13.01343094444436
2324,2324,technosat,42829,59372.12121313671,2459372.6212131367,6171.129473286525,3272.074513413076,-12.683470484817692,6171.29510366747,3272.0721022748553,-12.903159904751089
2325,2325,technosat,42829,59372.3896055324,2459372.8896055324,6156.555150722465,3299.421978382835,-12.655609136958432,6156.561851166627,3299.552841250568,-13.394559095518252
2326,2326,technosat,42829,59372.3896055324,2459372.8896055324,6156.555150722465,3299.421978382835,-12.655609136958432,6156.561851166627,3299.552841250568,-13.394559095518252
2327,2327,technosat,42829,59372.859292164445,2459373.3592921644,6130.76629949995,3347.1044309550693,-12.590200148731968,6130.511185575555,3347.1684182494655,-13.153737122459827
2328,2328,technosat,42829,59373.06058641197,2459373.560586412,6119.590572178232,3367.4895230077864,-12.568648881876603,6119.676720685301,3367.558428852207,-12.699361322502593
2329,2329,technosat,42829,59373.46317459503,2459373.963174595,6097.042423087281,3408.1231088518703,-12.524247647258568,6097.052127873098,3408.285847631012,-12.975284351760612
2330,2330,technosat,42829,59373.46317459503,2459373.963174595,6097.042423087281,3408.1231088518703,-12.524247647258568,6097.052127873098,3408.285847631012,-12.975284351760612
2331,2331,technosat,42829,59373.79866493074,2459374.2986649307,6078.037452696036,3441.881840593163,-12.479687776720873,6077.668192458669,3442.042449498302,-13.458529588766199
2332,2332,technosat,42829,59373.79866493074,2459374.2986649307,6078.037452696036,3441.881840593163,-12.479687776720873,6077.668192458669,3442.042449498302,-13.458529588766199
2333,2333,technosat,42829,59374.13415518496,2459374.634155185,6058.847408643395,3475.5229912160307,-12.44392972144374,6058.980662033936,3475.4732412606845,-12.416225489556796
2334,2334,technosat,42829,59374.201253206,2459374.701253206,6054.985445404591,3482.2322825801803,-12.439408076200683,6055.03498459035,3482.193308239878,-12.888848745873071
2335,2335,technosat,42829,59374.60384142352,2459375.1038414235,6031.664735750827,3522.4275923133805,-12.396932055200242,6031.697010666933,3522.4692091131033,-11.49050410198416
2336,2336,technosat,42829,59374.872233564965,2459375.372233565,6015.962755515802,3549.1435022306987,-12.369064058460252,6015.7255561678685,3549.078358166772,-11.99928218577036
