,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
5210,5210,terrasarx,31698,59392.751271157525,2459393.251271157,2751.103143387474,1111.3868221006098,6206.22384651181,2754.8765248904756,1111.9447484539548,6204.374858148767
5211,5211,terrasarx,31698,59392.938865439966,2459393.43886544,-3536.7923429183707,380.5385088376646,5888.5865843490665,-3531.7742685132957,381.55149132845463,5891.84453959552
5212,5212,terrasarx,31698,59393.075198136736,2459393.5751981367,-712.7743425072273,811.4042494034903,6792.364220412676,-710.0935221610638,811.4748685703568,6792.761597199662
5213,5213,terrasarx,31698,59393.414055092726,2459393.9140550927,4922.368357613116,1199.8416978460402,4657.889983790189,4925.93660862627,1199.8661792777377,4654.132854892291
5214,5214,terrasarx,31698,59393.60771071771,2459394.1077107177,2822.9811506195915,1157.2523283447863,6165.611691633121,2825.857152333827,1157.4344862484636,6164.544777779493
5215,5215,terrasarx,31698,59393.739468564745,2459394.2394685647,2832.320195425815,1164.3795537535575,6159.955033024014,2836.5307608189546,1164.910122014789,6157.987178172792
5216,5216,terrasarx,31698,59393.932892812416,2459394.4328928124,188.49627885054457,920.667230749083,6813.2281716547095,195.0393951833074,921.485837949318,6813.149738314811
5217,5217,terrasarx,31698,59394.063085277565,2459394.5630852776,-818.6191015831686,785.7478084462837,6783.583120724925,-814.2604404559017,785.9909944110442,6784.13508783969
5218,5218,terrasarx,31698,59394.25552346045,2459394.7555234605,-3933.582122419658,215.2253541378766,5640.7425763852125,-3929.695098971232,216.19935674846832,5643.465417151384
5219,5219,terrasarx,31698,59394.40194141213,2459394.901941412,4836.693603151755,1283.0838608334698,4724.824066923732,4840.227194045387,1283.3047798429038,4721.253152550526
5220,5220,terrasarx,31698,59394.78893086826,2459395.2889308683,10.40946896126079,900.2062543215307,6818.586600878298,15.849055001421169,901.4555365427399,6818.426026862305
5221,5221,terrasarx,31698,59394.9208295024,2459395.4208295024,113.53576547662551,915.1735046626608,6815.6485521846525,119.93447225210556,916.3655787610703,6815.545040854504
5222,5222,terrasarx,31698,59395.243704305496,2459395.743704305,-3854.836909886352,167.8810630128784,5696.289313504193,-3850.891870165171,168.80109540006404,5699.025642467279
5223,5223,terrasarx,31698,59395.30930649303,2459395.809306493,-3996.505915376833,129.09779113220833,5599.064960547761,-3992.3376922362568,130.3410413085908,5602.108589295428
5224,5224,terrasarx,31698,59396.29767540516,2459396.797675405,-3812.252763474529,109.46379920654596,5726.361647024773,-3813.0476452721055,109.15276903351361,5725.776311760898
