,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
1927,glonass-105,32276,59772.535836562514,2459773.0358365625,24808.628101362214,3637.440217328344,4576.232972869712,24810.436137466364,3637.3460657907926,4575.542632545867
1928,glonass-105,32276,59772.809367546346,2459773.3093675463,-18758.269353267475,-8025.452953649798,-15335.952662754009,-18759.077974320728,-8024.235417171621,-15334.267773109665
1929,glonass-105,32276,59773.2278475347,2459773.7278475347,-25432.636244615813,-2030.5526288805552,-894.2115560259947,-25431.785150021522,-2028.8457109275746,-893.1045820792302
1930,glonass-105,32276,59773.2278475347,2459773.7278475347,-25432.636244615813,-2030.5526288805552,-894.2115560259947,-25431.785150021522,-2028.8457109275746,-893.1045820792302
1931,glonass-105,32276,59773.745279513765,2459774.2452795138,-19352.2705544406,-7775.7847962973965,-14714.801882131844,-19352.509775310067,-7775.030780145304,-14713.637585170927
1932,glonass-105,32276,59774.39907884272,2459774.8990788427,25426.20878365827,1746.3847576093237,296.5748787262083,25427.621634718478,1746.1181933184935,293.9822992142831
1933,glonass-105,32276,59774.39907884272,2459774.8990788427,25426.20878365827,1746.3847576093237,296.5748787262083,25427.621634718478,1746.1181933184935,293.9822992142831
1934,glonass-105,32276,59774.867560775485,2459775.3675607755,25435.516594815323,1631.8918094866224,53.72746933320591,25436.844529064685,1631.4504585933068,51.55368036630076
1935,glonass-105,32276,59775.33610396972,2459775.8361039697,25441.59224338583,1525.7634751860217,-170.08257456462098,25442.89069115399,1525.0529823432028,-172.2433387568351
1936,glonass-105,32276,59775.632850775495,2459776.1328507755,-16841.187436821245,-8659.39690041635,-17110.690690433978,-16843.29587932497,-8658.057838101051,-17108.327982756626
1937,glonass-105,32276,59775.632850775495,2459776.1328507755,-16841.187436821245,-8659.39690041635,-17110.690690433978,-16843.29587932497,-8658.057838101051,-17108.327982756626
1938,glonass-105,32276,59776.50739687495,2459777.007396875,-25487.268258379525,-1254.1594599645796,748.5179958436798,-25486.456617709104,-1250.9978442893762,748.6269375158596
1939,glonass-105,32276,59776.74163224548,2459777.2416322455,25445.00849716014,1192.469953644086,-873.6782820094592,25446.211686857612,1191.3048986897759,-875.2609083458844
1940,glonass-105,32276,59776.74163224548,2459777.2416322455,25445.00849716014,1192.469953644086,-873.6782820094592,25446.211686857612,1191.3048986897759,-875.2609083458844
1941,glonass-105,32276,59777.44632805558,2459777.9463280556,-25488.520255913536,-1297.1054316030386,621.086865364971,-25487.4875818501,-1294.5076974731448,622.3894250634407
1942,glonass-105,32276,59777.678621990606,2459778.1786219906,25433.75129402969,965.6199644930251,-1352.1031320441784,25434.9757509274,964.4082406572257,-1353.1691473594096
1943,glonass-105,32276,59777.934045867994,2459778.434045868,-24727.212827827796,-3782.6212648214355,-5095.543324925105,-24727.34735646121,-3780.412688448181,-5091.2316304555825
1944,glonass-105,32276,59777.934045867994,2459778.434045868,-24727.212827827796,-3782.6212648214355,-5095.543324925105,-24727.34735646121,-3780.412688448181,-5091.2316304555825
1945,glonass-105,32276,59779.32364398148,2459779.8236439815,-25489.769038580846,-1307.5101658140109,536.7037590661932,-25488.520899746713,-1305.9360688704303,540.6360507076322
1946,glonass-105,32276,59779.82564321766,2459780.3256432177,-23070.177575957765,-5568.444905033708,-9401.711030961715,-23069.150417858247,-5567.755639415115,-9401.307452498686
1947,glonass-105,32276,59780.261946261395,2459780.7619462614,-25490.40900102763,-1263.2294561905164,605.7725021337968,-25489.155831569045,-1261.498357040708,609.7324490093323
1948,glonass-105,32276,59780.77358461823,2459781.2735846182,-21529.209649336342,-6621.768537127811,-12008.708149219912,-21527.654474671912,-6621.266344679331,-12009.073432555047
1949,glonass-105,32276,59780.77358461823,2459781.2735846182,-21529.209649336342,-6621.768537127811,-12008.708149219912,-21527.654474671912,-6621.266344679331,-12009.073432555047
1950,glonass-105,32276,59781.00823851861,2459781.5082385186,21474.114459302265,6625.546723916192,12031.203576342068,21477.53219373453,6624.2879503649665,12029.254174083562
1951,glonass-105,32276,59782.18842606479,2459782.688426065,-20152.604159536226,-7336.3399994500405,-13840.284404149663,-20150.86187254999,-7335.762727753197,-13840.35144330154
1952,glonass-105,32276,59782.89282409707,2459783.392824097,19993.88296799589,7382.952963315057,13985.002932061698,19997.181119449673,7382.1880613058065,13983.89309271482
1953,glonass-105,32276,59783.893666736316,2459784.3936667363,1744.7826466883582,10413.471144902609,23217.811647105733,1745.9731112668885,10413.83496680329,23218.424935463085
1954,glonass-105,32276,59784.48521694448,2459784.9852169445,-25493.188580168615,-1189.6223644231263,629.6159435427832,-25492.270228821497,-1186.9095662826244,629.0424146800141
1955,glonass-105,32276,59785.644359212834,2459786.144359213,24987.42965611736,-784.2932563739759,-4969.480823699475,24988.854542201352,-782.9399566089583,-4968.6556265699755
1956,glonass-105,32276,59785.644359212834,2459786.144359213,24987.42965611736,-784.2932563739759,-4969.480823699475,24988.854542201352,-782.9399566089583,-4968.6556265699755
1957,glonass-105,32276,59786.60268100677,2459787.102681007,25386.08564874031,1954.596203736129,1179.4078196904993,25387.647517366957,1954.8954477469476,1182.4092392925254
1958,glonass-105,32276,59786.616598831024,2459787.116598831,24598.836097624662,3818.811447834323,5477.665904267114,24599.57653878276,3820.6276404884693,5481.704096682992
1959,glonass-105,32276,59787.34570358787,2459787.845703588,-21090.04835174777,-6803.085749511449,-12664.84939507825,-21088.15972725629,-6804.060004437596,-12666.477696707634
1960,glonass-105,32276,59787.34570358787,2459787.845703588,-21090.04835174777,-6803.085749511449,-12664.84939507825,-21088.15972725629,-6804.060004437596,-12666.477696707634
1961,glonass-105,32276,59787.562001585495,2459788.0620015855,23894.253657700927,4682.437537508403,7543.766018143145,23895.08176757984,4683.005037708638,7543.814291713442
1962,glonass-105,32276,59788.97232839139,2459789.4723283914,23584.5271147274,4977.028097244101,8290.59858275302,23585.17557056256,4979.002226784952,8294.841170641303
1963,glonass-105,32276,59788.97232839139,2459789.4723283914,23584.5271147274,4977.028097244101,8290.59858275302,23585.17557056256,4979.002226784952,8294.841170641303
1964,glonass-105,32276,59789.45139504643,2459789.9513950464,22127.057646209887,6126.650830310995,11074.743979534624,22127.14140984414,6128.6174853538805,11078.861820623317
1965,glonass-105,32276,59790.145920081064,2459790.645920081,-23576.182387946043,-5011.126157707584,-8406.172175039761,-23573.686083279474,-5011.779835400341,-8407.448307811102
1966,glonass-105,32276,59790.145920081064,2459790.645920081,-23576.182387946043,-5011.126157707584,-8406.172175039761,-23573.686083279474,-5011.779835400341,-8407.448307811102
1967,glonass-105,32276,59790.780961736105,2459791.280961736,21944.727963649453,-4256.609255777556,-12252.513713550234,21948.33396321824,-4254.220350830847,-12248.268047616477
1968,glonass-105,32276,59791.973075532354,2459792.4730755324,-24525.22081577199,1741.5543610716988,6861.893334652546,-24524.986946027395,1739.9897928645266,6862.673641475613
1969,glonass-105,32276,59791.973075532354,2459792.4730755324,-24525.22081577199,1741.5543610716988,6861.893334652546,-24524.986946027395,1739.9897928645266,6862.673641475613
1970,glonass-105,32276,59793.402578854,2459793.902578854,-25496.338580226675,-1252.0402468325046,188.87813137526254,-25495.44982059837,-1250.591748456934,187.75784961567084
1971,glonass-105,32276,59793.402578854,2459793.902578854,-25496.338580226675,-1252.0402468325046,188.87813137526254,-25495.44982059837,-1250.591748456934,187.75784961567084
1972,glonass-105,32276,59794.362823495176,2459794.862823495,-24333.975663729216,-4147.269762202285,-6501.6043454473975,-24333.264260244716,-4146.860426334621,-6499.4698481243
1973,glonass-105,32276,59794.97837753454,2459795.4783775345,16220.706772745812,-7275.788548763765,-18275.606692052403,16222.675854890398,-7274.466269501264,-18274.497490565725
1974,glonass-105,32276,59794.97837753454,2459795.4783775345,16220.706772745812,-7275.788548763765,-18275.606692052403,16222.675854890398,-7274.466269501264,-18274.497490565725
1975,glonass-105,32276,59795.53218049789,2459796.032180498,24650.936799668543,3643.6475718306397,5366.9172542168,24651.62308878859,3645.2058954884797,5368.919888908757
1976,glonass-105,32276,59796.21716005774,2459796.7171600577,-25499.91993185569,-1075.4633046099848,494.9290987961432,-25498.73942433517,-1074.3205878058604,496.21989569332754
1977,glonass-105,32276,59796.47734041652,2459796.9773404165,23989.236779514984,4482.271571888353,7362.081566919829,23991.453791727807,4482.133155761212,7360.15982696458
1978,glonass-105,32276,59796.47734041652,2459796.9773404165,23989.236779514984,4482.271571888353,7362.081566919829,23991.453791727807,4482.133155761212,7360.15982696458
1979,glonass-105,32276,59796.923411261756,2459797.4234112618,25450.490184385973,1390.553846339306,244.21011920669955,25452.093845271233,1389.7026817393823,245.09188641842817
1980,glonass-105,32276,59797.34735901607,2459797.847359016,21346.013987258448,-4745.407914945789,-13102.974754002074,21348.224948733096,-4743.982117551281,-13101.734677991004
1981,glonass-105,32276,59798.86021085642,2459799.3602108564,17157.658484787094,8349.337161638849,16909.806899242834,17161.31210883379,8349.547126251153,16908.484474688452
1982,glonass-105,32276,59798.86021085642,2459799.3602108564,17157.658484787094,8349.337161638849,16909.806899242834,17161.31210883379,8349.547126251153,16908.484474688452
1983,glonass-105,32276,59799.74150631949,2459800.2415063195,25412.36713254794,1698.3174441782114,1038.4512122910853,25413.10156317858,1699.3149829767162,1035.4062585565264
1984,glonass-105,32276,59800.257003935054,2459800.757003935,19738.342258401026,7333.663028992557,14372.726812396779,19741.88970104246,7333.162616295458,14370.469388038933
1985,glonass-105,32276,59800.61589186359,2459801.1158918636,17823.32874352487,-6670.483625468767,-16965.733841614292,17823.4690062045,-6669.947556950313,-16965.042146146177
1986,glonass-105,32276,59801.392160289455,2459801.8921602895,-25117.200413850358,-2793.1796296121925,-3593.9786536392758,-25118.31154830338,-2790.470054732949,-3585.31434564794
1987,glonass-105,32276,59801.392160289455,2459801.8921602895,-25117.200413850358,-2793.1796296121925,-3593.9786536392758,-25118.31154830338,-2790.470054732949,-3585.31434564794
1988,glonass-105,32276,59801.67584040528,2459802.1758404053,17153.02697902143,8326.304392102904,16926.38100567059,17157.085374026497,8325.690986681064,16924.30842201397
1989,glonass-105,32276,59802.85339090275,2459803.3533909027,-16078.33722906004,-8661.262570413322,-17823.888025516277,-16082.065672909688,-8659.7128218786,-17820.068128967818
1990,glonass-105,32276,59803.00195277762,2459803.5019527776,24590.30393389087,-1729.1520728563003,-6489.1367860585015,24590.741198116764,-1728.4371675181342,-6488.740681905658
1991,glonass-105,32276,59803.091513645835,2459803.591513646,15077.51995985018,8923.210375875453,18525.139153674994,15082.8724042372,8922.414281591773,18523.075309249307
1992,glonass-105,32276,59804.5124196643,2459805.0124196643,11262.559528947999,9707.053866555403,20717.34072578447,11264.957730892582,9707.275124979402,20717.86780785054
1993,glonass-105,32276,59805.3704286227,2459805.8704286227,25454.343439820976,1311.7659180026526,351.53253921949323,25455.395695312673,1309.6172297297571,349.730347714526
1994,glonass-105,32276,59805.80013678223,2459806.300136782,22389.352908678626,-4082.749062214507,-11484.599100110518,22387.766329059967,-4083.8013041996787,-11487.4246475525
1995,glonass-105,32276,59805.80013678223,2459806.300136782,22389.352908678626,-4082.749062214507,-11484.599100110518,22387.766329059967,-4083.8013041996787,-11487.4246475525
1996,glonass-105,32276,59805.988522904925,2459806.488522905,-11233.280563008382,8864.202632487955,21127.395158940602,-11230.494021248622,8865.295981074876,21128.88150002425
1997,glonass-105,32276,59806.78024895815,2459807.280248958,25423.0291196338,1571.9285380789922,986.3022285029997,25423.737662929958,1571.0895891170605,986.0036405147519
1998,glonass-105,32276,59807.32990254648,2459807.8299025465,10690.615667781642,9780.884193617068,20985.107937424516,10695.79008329144,9781.108322053775,20984.24930538298
1999,glonass-105,32276,59807.32990254648,2459807.8299025465,10690.615667781642,9780.884193617068,20985.107937424516,10695.79008329144,9781.108322053775,20984.24930538298
2000,glonass-105,32276,59807.75694792811,2459808.256947928,21418.314747598906,6383.878043787831,12265.546753320808,21421.213356271594,6383.283335279415,12263.368902813663
2001,glonass-105,32276,59808.70153182885,2459809.201531829,20233.244716526733,7016.390472490901,13833.804242650029,20234.269381752307,7016.965071278577,13834.461439228095
2002,glonass-105,32276,59808.70153182885,2459809.201531829,20233.244716526733,7016.390472490901,13833.804242650029,20234.269381752307,7016.965071278577,13834.461439228095
2003,glonass-105,32276,59809.61005762732,2459810.1100576273,24675.789430705456,3450.718765636097,5387.001563561156,24677.062730471844,3450.477660010865,5386.039807486821
2004,glonass-105,32276,59810.524626955856,2459811.024626956,25407.883904791124,171.95534695105593,-2046.088987208383,25408.77727121472,171.46669587397622,-2041.6259288004226
2005,glonass-105,32276,59810.524626955856,2459811.024626956,25407.883904791124,171.95534695105593,-2046.088987208383,25408.77727121472,171.46669587397622,-2041.6259288004226
2006,glonass-105,32276,59810.58810723387,2459811.088107234,18106.628507337777,7914.396655721157,16111.64664346827,18108.12641247098,7915.016742718862,16112.124187790572
2007,glonass-105,32276,59810.95222011581,2459811.452220116,20591.997768325306,-5357.922522512183,-14041.401484681153,20593.090387684184,-5357.401577219922,-14040.220475588834
2008,glonass-105,32276,59812.00639267359,2459812.5063926736,15421.46534379531,8765.542936536798,18317.027155844535,15424.390629244219,8765.969385738552,18316.908133285586
2009,glonass-105,32276,59812.00639267359,2459812.5063926736,15421.46534379531,8765.542936536798,18317.027155844535,15424.390629244219,8765.969385738552,18316.908133285586
2010,glonass-105,32276,59812.83795062499,2459813.337950625,22189.924997720256,-4313.671262824808,-11783.609783204443,22191.625038263635,-4312.547449986536,-11781.613565815926
2011,glonass-105,32276,59813.02934450237,2459813.5293445024,-11779.156563832701,8771.710800377521,20867.410238196942,-11774.540075984472,8773.25356600338,20870.454991505478
2012,glonass-105,32276,59813.33069234947,2459813.8306923495,24971.86345297071,-1188.0046718624467,-4977.47788673954,24972.656212276193,-1186.4228904807403,-4977.64101781196
2013,glonass-105,32276,59814.364965439774,2459814.86496544,11908.599809378013,9540.055553896791,20432.432472825945,11908.529465174184,9541.15992318018,20434.01733210876
2014,glonass-105,32276,59814.750042859,2459815.250042859,25449.246437234797,396.90851460778373,-1400.1336087262814,25450.150833017255,398.32496547810575,-1397.4404862361675
2015,glonass-105,32276,59815.2282812614,2459815.7282812614,25400.062193259433,1631.226011432108,1404.0719009933612,25400.865962937623,1632.145945657419,1406.507531761063
2016,glonass-105,32276,59815.69690576382,2459816.196905764,25416.12644518215,1537.0231547178853,1205.663560007896,25416.8932509174,1537.7901773713088,1208.4644350178612
2017,glonass-105,32276,59815.69690576382,2459816.196905764,25416.12644518215,1537.0231547178853,1205.663560007896,25416.8932509174,1537.7901773713088,1208.4644350178612
2018,glonass-105,32276,59816.1654333449,2459816.665433345,25432.206613235772,1429.3123288973652,976.9229557231603,25433.003483387685,1429.917257431216,979.8132099909669
2019,glonass-105,32276,59816.58332078718,2459817.083320787,20569.392001708275,-5427.646935377823,-14047.310235254663,20571.33705569587,-5426.282324939983,-14044.558415442127
2020,glonass-105,32276,59816.867841620464,2459817.3678416205,-25492.22553973937,-1211.7510028481342,-504.4084531573326,-25491.70953047462,-1210.3965709039176,-500.41621091272424
2021,glonass-105,32276,59817.33630901622,2459817.836309016,-25501.227990028714,-1095.3146075641182,-256.4894875408537,-25500.650788169383,-1094.0681055255284,-253.00088331857245
2022,glonass-105,32276,59817.57057035901,2459818.070570359,25469.20252804597,1043.7001599135563,150.39137869199675,25470.095847243516,1044.048668747119,154.36709617122293
2023,glonass-105,32276,59818.509738749824,2459819.00973875,25464.051106266204,1119.3855442205088,352.198072611476,25464.808913555735,1120.6759882873198,355.12662444289487
2024,glonass-105,32276,59818.74170627305,2459819.241706273,-25510.456840653813,-744.9372474448813,488.8948751344188,-25509.753604460548,-743.8567543798426,491.15867952800835
2025,glonass-105,32276,59819.210171805695,2459819.7101718057,-25507.664774880224,-628.0281964854022,737.3884941091221,-25506.868744459982,-626.9746419386752,739.4992968217658
2026,glonass-105,32276,59819.210171805695,2459819.7101718057,-25507.664774880224,-628.0281964854022,737.3884941091221,-25506.868744459982,-626.9746419386752,739.4992968217658
2027,glonass-105,32276,59819.6786339581,2459820.178633958,-25501.836189076243,-510.59936205101775,986.782414338929,-25501.016403971727,-509.5525028218958,988.7228257950343
2028,glonass-105,32276,59819.91292065987,2459820.41292066,25463.639472231,462.1143265324428,-1085.5325046892706,25464.798842496264,462.9503441020238,-1080.439694188142
2029,glonass-105,32276,59820.397767627146,2459820.897767627,25078.193446285684,2592.2928528898333,3767.820941731249,25078.597147621123,2594.4714613132546,3771.2119276587578
2030,glonass-105,32276,59820.397767627146,2459820.897767627,25078.193446285684,2592.2928528898333,3767.820941731249,25078.597147621123,2594.4714613132546,3771.2119276587578
2031,glonass-105,32276,59821.3747740048,2459821.874774005,19606.627473525616,7193.177572614973,14625.835856021034,19606.99637824572,7194.2061649493035,14627.068186723316
2032,glonass-105,32276,59821.3978829165,2459821.8978829165,13716.59739391098,9124.604588080532,19465.195451982912,13715.403019366104,9125.937476907271,19467.41010741021
2033,glonass-105,32276,59821.3978829165,2459821.8978829165,13716.59739391098,9124.604588080532,19465.195451982912,13715.403019366104,9125.937476907271,19467.41010741021
2034,glonass-105,32276,59822.02862113435,2459822.5286211343,-25506.109080220056,-985.6525056200315,-159.84759223559942,-25505.568754878186,-984.1364392123525,-159.2830721763621
2035,glonass-105,32276,59822.34381399304,2459822.843813993,11526.84005636625,9561.002808432453,20642.173047874858,11527.168032474729,9561.760131926643,20643.265237633474
2036,glonass-105,32276,59822.735824999865,2459823.235825,25422.469143153354,1435.982232233515,1205.2903386188573,25423.482869163898,1435.4975438549095,1205.3376461277164
2037,glonass-105,32276,59823.155981712975,2459823.655981713,21138.192793488455,-5145.212319902485,-13287.916121922968,21139.172175685166,-5144.236393448983,-13286.84682459607
2038,glonass-105,32276,59823.650118750054,2459824.15011875,24628.647213096352,-1925.7065618844263,-6286.336058072725,24629.943742531977,-1923.834355477578,-6284.651313192749
2039,glonass-105,32276,59824.553327916656,2459825.0533279167,18944.031609247664,-6364.105846720325,-15828.541854474763,18946.00426602508,-6362.805403934504,-15826.496730591098
2040,glonass-105,32276,59824.553327916656,2459825.0533279167,18944.031609247664,-6364.105846720325,-15828.541854474763,18946.00426602508,-6362.805403934504,-15826.496730591098
2041,glonass-105,32276,59825.07826936338,2459825.5782693634,25476.516515261323,869.7362855912124,0.6427984072904416,25477.530050117923,868.4992132989789,1.156907899203302
2042,glonass-105,32276,59825.54834468756,2459826.0483446876,25471.39694585276,975.6400258959163,255.90015201146596,25472.460647535037,974.2411270977458,256.416009652419
2043,glonass-105,32276,59826.49195561325,2459826.9919556133,25370.318749129416,1662.659662965995,1845.401903302937,25371.234778623806,1663.358016432423,1842.7704973396887
2044,glonass-105,32276,59826.49195561325,2459826.9919556133,25370.318749129416,1662.659662965995,1845.401903302937,25371.234778623806,1663.358016432423,1842.7704973396887
2045,glonass-105,32276,59827.41600063676,2459827.9160006368,25348.415660293784,-353.24428614598173,-2669.300839677524,25348.977346199117,-353.076393338374,-2670.45924044563
2046,glonass-105,32276,59828.38539785892,2459828.885397859,24249.770833859104,3825.483763168157,6870.574114544389,24251.389801794827,3825.3472646715336,6869.621572142821
2047,glonass-105,32276,59828.38539785892,2459828.885397859,24249.770833859104,3825.483763168157,6870.574114544389,24251.389801794827,3825.3472646715336,6869.621572142821
2048,glonass-105,32276,59829.33902660897,2459829.839026609,22184.646314702943,5670.045861207597,11210.999412148823,22187.49277495088,5669.661400995697,11209.433001618298
2049,glonass-105,32276,59829.365454062354,2459829.8654540624,16461.35139983955,8323.194919571582,17605.867512411132,16463.394646477976,8323.556423850594,17606.221979751164
2050,glonass-105,32276,59829.88874547463,2459830.3887454746,-544.6537684521162,10319.872218409482,23324.376333218224,-537.0622615517642,10320.831873719351,23326.03740057229
2051,glonass-105,32276,59830.2532427432,2459830.753242743,25030.70513137598,2585.715324338572,4079.164672217795,25031.701202744884,2586.104023624712,4078.9705475111036
2052,glonass-105,32276,59830.912825682666,2459831.4128256827,-23447.881507816586,3475.3091968443287,9468.06204660179,-23446.55140122678,3477.6050632573433,9472.35064588746
2053,glonass-105,32276,59830.912825682666,2459831.4128256827,-23447.881507816586,3475.3091968443287,9468.06204660179,-23446.55140122678,3477.6050632573433,9472.35064588746
2054,glonass-105,32276,59831.6100251968,2459832.110025197,22416.414622667977,-4343.216268098278,-11335.06744178586,22414.735826027496,-4344.316080176354,-11337.393314570234
2055,glonass-105,32276,59831.729398194235,2459832.2293981942,11463.063036030455,9518.287395305471,20698.290355685498,11466.534455461871,9518.47789608132,20698.340690350065
2056,glonass-105,32276,59832.54867359949,2459833.0486735995,22434.383322576687,-4339.07528746227,-11301.14970978644,22431.92920899678,-4340.622812961602,-11304.45752524123
2057,glonass-105,32276,59832.54867359949,2459833.0486735995,22434.383322576687,-4339.07528746227,-11301.14970978644,22431.92920899678,-4340.622812961602,-11304.45752524123
2058,glonass-105,32276,59832.61645623855,2459833.1164562386,23325.85936599399,4740.363054048979,9132.16305855991,23326.78545273721,4740.550605942711,9132.51047614504
2059,glonass-105,32276,59833.49280172447,2459833.9928017245,23275.873239736844,-3634.0277691673346,-9739.42001513033,23275.5053914403,-3634.1185622527046,-9739.60680473858
2060,glonass-105,32276,59834.6488965163,2459835.1488965163,-20357.59720799438,5745.734832531899,14283.130244285217,-20353.95792358362,5748.527179077065,14289.430595938229
2061,glonass-105,32276,59834.6488965163,2459835.1488965163,-20357.59720799438,5745.734832531899,14283.130244285217,-20353.95792358362,5748.527179077065,14289.430595938229
2062,glonass-105,32276,59835.368570705876,2459835.868570706,23090.41624439861,-3824.011239585686,-10101.468292883435,23090.16184309629,-3824.069849046884,-10101.756483795483
2063,glonass-105,32276,59835.517859224696,2459836.0178592247,182.31774946232875,10338.27062749621,23321.778608981444,185.61657987036673,10339.7425948127,23323.59903619554
2064,glonass-105,32276,59836.05071357638,2459836.5507135764,-19058.79063015765,6430.623570420254,15711.277525105206,-19053.84076975228,6433.688896430769,15717.538157761062
2065,glonass-105,32276,59836.304679120425,2459836.8046791204,22726.45418781352,-4145.647729474357,-10777.166516707923,22727.413633133045,-4144.850987214841,-10775.267078597108
2066,glonass-105,32276,59836.68743674783,2459837.187436748,-1478.21967930831,-10348.732048543108,-23264.13724279216,-1480.1222617660728,-10348.335818550086,-23262.31292521551
2067,glonass-105,32276,59837.31186885433,2459837.8118688543,22939.982369358087,5020.750744397389,9926.816811328976,22941.351390383865,5021.114637491087,9926.643379832409
2068,glonass-105,32276,59837.31186885433,2459837.8118688543,22939.982369358087,5020.750744397389,9926.816811328976,22941.351390383865,5021.114637491087,9926.643379832409
2069,glonass-105,32276,59837.86532313656,2459838.3653231366,-196.6907227026502,10330.836725767222,23325.745973925696,-192.61912244995753,10331.722038660891,23327.471747953037
2070,glonass-105,32276,59838.22687697923,2459838.726876979,25251.542810318642,1956.0702061121196,2898.7676270918955,25252.431087290683,1955.5885378692178,2896.7622726103355
2071,glonass-105,32276,59838.570632905234,2459839.0706329052,610.0456215522504,-10315.85952270096,-23315.95009257583,609.8207571438971,-10315.369223957561,-23314.381873557053
2072,glonass-105,32276,59838.570632905234,2459839.0706329052,610.0456215522504,-10315.85952270096,-23315.95009257583,609.8207571438971,-10315.369223957561,-23314.381873557053
2073,glonass-105,32276,59839.21414347226,2459839.7141434723,17968.550935882125,7718.620540090916,16363.48917262627,17970.321174516706,7719.3892552522575,16364.287064061486
2074,glonass-105,32276,59839.720360277686,2459840.2203602777,7227.113811945602,10065.27720912527,22295.05555023679,7226.410907297738,10066.552281198703,22296.983037365742
2075,glonass-105,32276,59839.720360277686,2459840.2203602777,7227.113811945602,10065.27720912527,22295.05555023679,7226.410907297738,10066.552281198703,22296.983037365742
2076,glonass-105,32276,59840.038794212975,2459840.538794213,18853.05026515696,-6547.25480204897,-15861.770339795672,18852.07025709838,-6547.222711007495,-15861.569693528687
2077,glonass-105,32276,59840.52708878461,2459841.0270887846,22569.06265697288,-4320.548136639078,-11036.329667422331,22569.105222711336,-4320.1784518605455,-11035.581977063724
2078,glonass-105,32276,59841.04950021999,2459841.54950022,24818.887129201936,2866.1275922745754,5071.210652587537,24819.69247077679,2866.6532766071327,5070.950313985486
2079,glonass-105,32276,59841.04950021999,2459841.54950022,24818.887129201936,2866.1275922745754,5071.210652587537,24819.69247077679,2866.6532766071327,5070.950313985486
2080,glonass-105,32276,59841.52070145821,2459842.020701458,24660.839690170218,3116.8203060382584,5661.304078393813,24660.840551851372,3118.3520776299706,5663.810604079714
2081,glonass-105,32276,59842.52986064833,2459843.0298606483,9202.70583722632,9821.282658214788,21665.643230910264,9205.106596196012,9822.300382145386,21666.701692926614
2082,glonass-105,32276,59842.52986064833,2459843.0298606483,9202.70583722632,9821.282658214788,21665.643230910264,9205.106596196012,9822.300382145386,21666.701692926614
2083,glonass-105,32276,59843.47483922448,2459843.9748392245,7121.304885270918,10061.482010589893,22331.097193069807,7122.870842459893,10062.913280026667,22332.894102154394
2084,glonass-105,32276,59843.98631017376,2459844.4863101738,-7094.552519776995,9790.380258698622,22470.294344432325,-7091.671059318556,9791.882309834045,22472.973570358703
2085,glonass-105,32276,59844.3994345488,2459844.899434549,11542.68623035671,9433.631719183652,20694.1722699683,11540.878474574612,9435.688569510912,20697.359596049082
2086,glonass-105,32276,59845.26958565973,2459845.7695856597,25054.639615637883,2366.9060070159053,4069.8190166607505,25054.798926844822,2368.9893772333467,4072.768581644711
2087,glonass-105,32276,59845.26958565973,2459845.7695856597,25054.639615637883,2366.9060070159053,4069.8190166607505,25054.798926844822,2368.9893772333467,4072.768581644711
2088,glonass-105,32276,59846.21720856475,2459846.7172085647,24302.239144288193,3560.7198611109484,6832.1402846068295,24302.098494349837,3562.837212368823,6835.237297298435
2089,glonass-105,32276,59846.60015783552,2459847.1001578355,16805.691071960813,-7457.4505857943,-17660.36746036467,16806.900587836713,-7456.265860590464,-17658.18223203945
2090,glonass-105,32276,59846.60015783552,2459847.1001578355,16805.691071960813,-7457.4505857943,-17660.36746036467,16806.900587836713,-7456.265860590464,-17658.18223203945
2091,glonass-105,32276,59847.07924559014,2459847.57924559,19174.6747409836,-6457.628100823887,-15508.480790047213,19175.523770597993,-6456.405287362788,-15506.489616913028
2092,glonass-105,32276,59847.62962206034,2459848.1296220603,23782.599268487953,4137.198909023765,8201.549373690204,23781.977407592152,4139.686562036185,8205.497845041176
2093,glonass-105,32276,59847.62962206034,2459848.1296220603,23782.599268487953,4137.198909023765,8201.549373690204,23781.977407592152,4139.686562036185,8205.497845041176
2094,glonass-105,32276,59848.04799559014,2459848.54799559,24239.068681041146,-2765.5340698843343,-7390.929019644993,24239.379725408275,-2764.6786773665294,-7389.799103622583
2095,glonass-105,32276,59848.47756734956,2459848.9775673496,16891.116358882336,-7439.657287741951,-17585.53156418312,16890.337700760596,-7439.446481542216,-17585.035908743954
2096,glonass-105,32276,59849.508382476866,2459850.008382477,23570.05653372219,4330.180166864023,8701.560184790447,23570.931382681054,4330.423098063734,8701.015366024309
2097,glonass-105,32276,59849.508382476866,2459850.008382477,23570.05653372219,4330.180166864023,8701.560184790447,23570.931382681054,4330.423098063734,8701.015366024309
2098,glonass-105,32276,59849.6638456136,2459850.1638456136,-20006.292369338076,6082.462160086566,14637.34883470206,-20003.990993608306,6084.192679892792,14641.440482765815
2099,glonass-105,32276,59850.44757248834,2459850.9475724883,23484.79970289919,4401.761423833397,8894.552541314497,23484.996412289544,4402.594070844244,8895.22784496085
2100,glonass-105,32276,59851.028041261714,2459851.5280412617,-7969.723714742474,9690.554693716917,22220.7711612072,-7966.087142351736,9691.852722251437,22223.225171333277
